psl_entry,top_level_domain,dns_status,whois_status,whois_domain_expiry_date,whois_domain_status,psl_txt_status,expiry_check_status
sa.com,sa.com,ok,ok,2025-12-10 17:48:15.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientRenewProhibited https://icann.org/epp#clientRenewProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",invalid,FAIL_2Y
sadist.jp,sadist.jp,ok,ok,2024-11-30 00:00:00.000,"[""Active""]",valid,FAIL_2Y
sagemaker.com.cn,sagemaker.com.cn,ok,ok,2025-03-02 23:24:51.000,"[""clientTransferProhibited""]",invalid,FAIL_2Y
sakura.ne.jp,sakura.ne.jp,ok,ok,,"[""Connected (2025/07/31)""]",invalid,FAIL_2Y
sakura.tv,sakura.tv,ok,ok,2025-09-26 10:51:22.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
sakurastorage.jp,sakurastorage.jp,ok,ok,2024-11-30 00:00:00.000,"[""Active""]",valid,FAIL_2Y
sakuratan.com,sakuratan.com,ok,ok,2025-07-12 11:59:51.000,"[""clientDeleteProhibited  https://icann.org/epp#clientDeleteProhibited"", ""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited  https://icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited  https://icann.org/epp#clientUpdateProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
sakuraweb.com,sakuraweb.com,ok,ok,2025-07-09 04:00:00.000,"[""clientDeleteProhibited  https://icann.org/epp#clientDeleteProhibited"", ""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited  https://icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited  https://icann.org/epp#clientUpdateProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
salesforce.com,salesforce.com,ok,ok,2026-10-21 13:34:56.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"", ""serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited"", ""serverTransferProhibited https://icann.org/epp#serverTransferProhibited"", ""serverUpdateProhibited https://icann.org/epp#serverUpdateProhibited""]",valid,FAIL_2Y
saloon.jp,saloon.jp,ok,ok,2025-09-30 00:00:00.000,"[""Active""]",valid,FAIL_2Y
saves-the-whales.com,saves-the-whales.com,ok,ok,2025-01-03 18:17:17.000,"[""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)"", ""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",invalid,FAIL_2Y
sblo.jp,sblo.jp,ok,ok,2025-06-30 00:00:00.000,"[""Active""]",valid,FAIL_2Y
sc.leg.br,sc.leg.br,ok,ok,,"[""20241026 DSOK"", ""published""]",invalid,FAIL_2Y
scaleforce.com.cy,scaleforce.com.cy,ok,ok,,null,valid,FAIL_2Y
scaleforce.net,scaleforce.net,ok,ok,2024-12-17 22:12:45.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientRenewProhibited https://icann.org/epp#clientRenewProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
sch.tf,sch.tf,ok,ok,2024-11-20 22:44:49.000,"[""ACTIVE"", ""active"", ""associated"", ""not identified""]",invalid,FAIL_2Y
sch.wf,sch.wf,ok,ok,2024-11-20 23:30:55.000,"[""ACTIVE""]",valid,FAIL_2Y
schokokeks.net,schokokeks.net,ok,ok,2025-07-21 02:15:40.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
schoolbus.jp,schoolbus.jp,ok,ok,2025-05-31 00:00:00.000,"[""Active""]",valid,FAIL_2Y
schulplattform.de,schulplattform.de,ok,ok,,"[""connect""]",valid,FAIL_2Y
schulserver.de,schulserver.de,ok,ok,,"[""connect""]",valid,FAIL_2Y
scrapper-site.net,scrapper-site.net,ok,ok,2025-04-24 20:30:37.000,"[""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)"", ""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",invalid,FAIL_2Y
scrapping.cc,scrapping.cc,ok,ok,2025-05-08 02:46:01.000,"[""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)"", ""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
scrysec.com,scrysec.com,ok,ok,2025-08-13 21:40:24.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",invalid,FAIL_2Y
scw.cloud,scw.cloud,ok,ok,2025-07-17 16:23:26.759,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
sdscloud.pl,sdscloud.pl,ok,ok,2025-10-29 17:55:09.000,null,valid,FAIL_2Y
se.leg.br,se.leg.br,ok,ok,,"[""20241026 DSOK"", ""published""]",valid,FAIL_2Y
secaas.hk,secaas.hk,ok,ok,2025-05-07 00:00:00.000,[],valid,FAIL_2Y
secret.jp,secret.jp,ok,ok,2025-05-31 00:00:00.000,"[""Active""]",valid,FAIL_2Y
securitytactics.com,securitytactics.com,ok,ok,2026-09-27 18:59:15.000,"[""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",invalid,FAIL_2Y
selfip.biz,selfip.biz,ok,ok,2025-06-16 23:59:59.000,[],valid,FAIL_2Y
selfip.com,selfip.com,ok,ok,2025-06-17 03:01:36.000,"[""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)"", ""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
selfip.info,selfip.info,ok,ok,2025-06-17 03:08:22.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
selfip.net,selfip.net,ok,ok,2025-06-17 03:03:27.000,"[""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)"", ""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
selfip.org,selfip.org,ok,ok,2025-06-17 03:05:16.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",invalid,FAIL_2Y
sells-for-less.com,sells-for-less.com,ok,ok,2025-01-03 18:17:31.000,"[""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)"", ""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
sells-for-u.com,sells-for-u.com,ok,ok,2025-01-03 18:17:45.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
sells-it.net,sells-it.net,ok,ok,2025-01-03 18:17:54.000,"[""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)"", ""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
sellsyourhome.org,sellsyourhome.org,ok,ok,2025-01-03 18:18:07.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
senseering.net,senseering.net,ok,ok,2024-12-20 13:06:45.000,"[""ok https://icann.org/epp#ok""]",valid,FAIL_2Y
servebbs.com,servebbs.com,ok,ok,2025-07-04 19:36:01.000,"[""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)"", ""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
servebbs.net,servebbs.net,ok,ok,2025-07-04 19:37:17.000,"[""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)"", ""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
servebbs.org,servebbs.org,ok,ok,2025-07-04 19:38:31.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
servebeer.com,servebeer.com,ok,ok,2025-06-01 21:14:31.000,"[""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",invalid,FAIL_2Y
serveblog.net,serveblog.net,ok,ok,2025-11-01 22:33:17.000,"[""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",invalid,FAIL_2Y
servecounterstrike.com,servecounterstrike.com,ok,ok,2025-06-01 21:14:32.000,"[""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",invalid,FAIL_2Y
serveexchange.com,serveexchange.com,ok,ok,2025-11-01 22:32:09.000,"[""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
serveftp.com,serveftp.com,ok,ok,2025-06-01 21:14:31.000,"[""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
serveftp.net,serveftp.net,ok,ok,2024-12-03 16:47:41.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
serveftp.org,serveftp.org,ok,ok,2024-12-03 16:47:41.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
servegame.com,servegame.com,ok,ok,2026-06-09 23:15:10.000,"[""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
servegame.org,servegame.org,ok,ok,2024-12-05 15:03:02.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
servehalflife.com,servehalflife.com,ok,ok,2025-06-01 21:14:30.000,"[""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",invalid,FAIL_2Y
servehttp.com,servehttp.com,ok,ok,2025-08-01 01:58:42.000,"[""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
servehumour.com,servehumour.com,ok,ok,2025-10-22 08:35:57.000,"[""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",invalid,FAIL_2Y
serveirc.com,serveirc.com,ok,ok,2025-08-01 02:00:35.000,"[""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",INCONSISTENT,FAIL_2Y
serveminecraft.net,serveminecraft.net,ok,ok,2025-06-25 17:58:56.000,"[""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
servemp3.com,servemp3.com,ok,ok,2026-02-05 18:29:30.000,"[""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",invalid,FAIL_2Y
servep2p.com,servep2p.com,ok,ok,2026-09-26 23:34:07.000,"[""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
servequake.com,servequake.com,ok,ok,2025-02-10 05:33:35.000,"[""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
servers.run,servers.run,ok,ok,2025-08-05 14:46:04.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",invalid,FAIL_2Y
servesarcasm.com,servesarcasm.com,ok,ok,2025-10-22 08:35:55.000,"[""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",invalid,FAIL_2Y
service.gov.uk,service.gov.uk,ok,ok,,"""No registration status listed.""",valid,FAIL_2Y
service.one,service.one,ok,ok,2025-11-20 11:46:02.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",invalid,FAIL_2Y
shacknet.nu,shacknet.nu,ok,ok,2024-12-17 00:00:00.000,"[""ok""]",valid,FAIL_2Y
sheezy.games,sheezy.games,ok,ok,2026-10-21 23:02:02.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
shiftedit.io,shiftedit.io,ok,ok,2025-10-27 23:10:01.000,"[""autoRenewPeriod https://icann.org/epp#autoRenewPeriod""]",valid,FAIL_2Y
shop.ro,shop.ro,ok,ok,2025-02-13 00:00:00.000,"""OK""",valid,FAIL_2Y
shop.th,shop.th,ok,ok,2025-04-19 00:00:00.000,"[""ACTIVE""]",valid,FAIL_2Y
shoparena.pl,shoparena.pl,ok,ok,2025-08-09 15:20:52.000,null,valid,FAIL_2Y
shopitsite.com,shopitsite.com,ok,ok,2025-01-22 17:16:12.000,"[""clientDeleteProhibited http://www.icann.org/epp#clientDeleteProhibited"", ""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
shopselect.net,shopselect.net,ok,ok,2025-02-19 08:35:53.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
shopware.store,shopware.store,ok,ok,2025-06-14 23:59:59.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
shw.io,shw.io,ok,ok,2025-10-02 15:32:14.000,"[""autoRenewPeriod https://icann.org/epp#autoRenewPeriod"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",invalid,FAIL_2Y
siiites.com,siiites.com,ok,ok,2025-07-14 08:10:45.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
simple-url.com,simple-url.com,ok,ok,2025-01-04 14:14:25.000,"[""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)"", ""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
simplesite.com.br,simplesite.com.br,ok,ok,2025-06-23 00:00:00.000,"[""published""]",invalid,FAIL_2Y
simplesite.gr,simplesite.gr,ok,ok,,null,valid,FAIL_2Y
simplesite.pl,simplesite.pl,ok,ok,2025-08-04 11:13:24.000,null,invalid,FAIL_2Y
sinaapp.com,sinaapp.com,ok,ok,2026-06-29 03:20:07.000,"[""ok https://www.icann.org/epp#ok"", ""serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited"", ""serverTransferProhibited https://icann.org/epp#serverTransferProhibited"", ""serverUpdateProhibited https://icann.org/epp#serverUpdateProhibited""]",valid,FAIL_2Y
siteleaf.net,siteleaf.net,ok,ok,2025-03-18 20:42:36.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
skr.jp,skr.jp,ok,ok,2025-02-28 00:00:00.000,"[""Active""]",valid,FAIL_2Y
skygearapp.com,skygearapp.com,ok,ok,2025-08-12 04:06:15.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
small-web.org,small-web.org,ok,ok,2025-07-29 13:59:46.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
smushcdn.com,smushcdn.com,ok,ok,2026-02-22 20:51:32.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
sochi.su,sochi.su,ok,ok,2025-09-30 21:00:00.000,"[""REGISTERED, DELEGATED""]",invalid,FAIL_2Y
soundcast.me,soundcast.me,ok,ok,2025-11-07 08:28:16.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
sp.leg.br,sp.leg.br,ok,ok,,"[""20241024 DSOK"", ""published""]",valid,FAIL_2Y
space-to-rent.com,space-to-rent.com,ok,ok,2025-01-04 14:14:32.000,"[""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)"", ""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
spacekit.io,spacekit.io,ok,ok,2025-05-10 17:00:00.000,"[""ok https://icann.org/epp#ok""]",invalid,FAIL_2Y
spawn.cc,spawn.cc,ok,ok,2025-11-14 10:46:06.000,"[""Domain Status:"", ""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
spb.ru,spb.ru,ok,ok,2025-04-01 00:00:00.000,"""REGISTERED, DELEGATED""",valid,FAIL_2Y
spb.su,spb.su,ok,ok,2025-09-30 21:00:00.000,"[""REGISTERED, DELEGATED""]",valid,FAIL_2Y
spdns.de,spdns.de,ok,ok,,"[""connect""]",valid,FAIL_2Y
spdns.eu,spdns.eu,ok,ok,,[],INCONSISTENT,FAIL_2Y
spdns.org,spdns.org,ok,ok,2025-01-11 13:09:27.000,"[""ok https://icann.org/epp#ok""]",valid,FAIL_2Y
speedpartner.de,speedpartner.de,ok,ok,,"[""connect""]",valid,FAIL_2Y
square7.ch,square7.ch,ok,ok,,null,valid,FAIL_2Y
square7.de,square7.de,ok,ok,,"[""connect""]",valid,FAIL_2Y
square7.net,square7.net,ok,ok,2024-12-21 17:46:42.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""local_query""]",invalid,FAIL_2Y
squares.net,squares.net,ok,ok,2025-01-20 05:00:00.000,"[""clientDeleteProhibited  https://icann.org/epp#clientDeleteProhibited"", ""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited  https://icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited  https://icann.org/epp#clientUpdateProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
srht.site,srht.site,ok,ok,2025-02-17 23:59:59.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
srv.us,srv.us,ok,ok,2026-06-01 23:59:59.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
staba.jp,staba.jp,ok,ok,2025-09-30 00:00:00.000,"[""Active""]",valid,FAIL_2Y
stackit.gg,stackit.gg,ok,ok,,"[""Active""]",valid,FAIL_2Y
static-access.net,static-access.net,ok,ok,2025-01-12 16:12:40.000,"[""ok https://icann.org/epp#ok""]",invalid,FAIL_2Y
statics.cloud,statics.cloud,ok,ok,2025-09-05 08:01:30.046,"[""ok https://icann.org/epp#ok""]",valid,FAIL_2Y
stdlib.com,stdlib.com,ok,ok,2025-08-28 14:13:04.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientRenewProhibited https://icann.org/epp#clientRenewProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
stg.dev,stg.dev,ok,ok,2025-02-26 22:28:41.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
stgstage.dev,stgstage.dev,ok,ok,2025-02-26 15:37:10.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
stolos.io,stolos.io,ok,ok,2024-12-02 11:44:01.000,"[""ok https://icann.org/epp#ok""]",valid,FAIL_2Y
store.dk,store.dk,ok,ok,2025-03-31 00:00:00.000,"[""Active""]",valid,FAIL_2Y
storebase.store,storebase.store,ok,ok,2025-05-13 23:59:59.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientRenewProhibited https://icann.org/epp#clientRenewProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
storipress.app,storipress.app,ok,ok,2025-10-22 04:49:00.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
storj.farm,storj.farm,ok,ok,2025-05-05 20:06:08.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
streamlitapp.com,streamlitapp.com,ok,ok,2026-10-14 21:35:06.000,"[""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)"", ""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
stripper.jp,stripper.jp,ok,ok,2025-01-31 00:00:00.000,"[""Active""]",valid,FAIL_2Y
stuff-4-sale.org,stuff-4-sale.org,ok,ok,2025-01-04 14:14:44.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",valid,FAIL_2Y
stuff-4-sale.us,stuff-4-sale.us,ok,ok,2025-01-03 23:59:59.000,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]",invalid,FAIL_2Y
stufftoread.com,stufftoread.com,ok,ok,2025-08-18 21:33:47.000,"[""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
sub.jp,sub.jp,ok,ok,2025-07-31 00:00:00.000,"[""Active""]",valid,FAIL_2Y
sumomo.ne.jp,sumomo.ne.jp,ok,ok,,"[""Connected (2025/07/31)""]",valid,FAIL_2Y
sunnyday.jp,sunnyday.jp,ok,ok,2025-01-31 00:00:00.000,"[""Active""]",valid,FAIL_2Y
supabase.co,supabase.co,ok,ok,2025-01-11 07:13:46.000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]",valid,FAIL_2Y
